303,974,986
304,973,984
305,979,985
306,980,988
307,983,990
308,984,988
309,983,989
310,981,985
311,978,985
312,980,990
313,979,989
314,979,989
315,979,988
316,978,987
317,977,987
318,976,989
319,977,989
320,980,989
321,982,986
322,983,983
323,975,984
324,967,983
325,967,983
326,964,981
327,962,981
328,958,979
329,958,981
330,959,982
331,961,984
332,960,981
333,961,979
334,959,975
335,956,975
336,955,974
337,956,979
338,956,978
339,954,977
340,955,976
341,953,977
342,958,977
343,957,980
344,958,978
345,960,976
346,955,976
347,953,975
348,956,979
349,958,979
350,959,977
351,958,974
352,954,970
353,951,968
354,952,966
355,948,964
356,939,958
357,935,952
358,929,953
359,922,963
360,917,983
361,923,1008
362,941,1027
363,964,1037
364,992,1047
365,1021,1062
366,1071,1084
367,1122,1106
368,1168,1123
369,1199,1121
370,1212,1096
371,1205,1045
372,1175,991
373,1122,954
374,1057,934
375,1002,930
376,970,934
377,946,945
378,934,955
379,929,962
380,933,965
381,939,967
382,946,965
383,946,965
384,947,968
385,946,967
386,948,967
387,948,967
388,948,966
389,945,969
390,947,969
391,947,969
392,947,970
393,949,967
394,945,965
395,942,966
396,942,969
397,944,971
398,945,971
399,946,969
400,943,965
401,945,966
402,947,967
403,949,970
404,946,971
405,946,969
406,943,968
407,942,968
408,942,970
409,946,971
410,946,970
411,945,970
412,943,968
413,941,970
414,944,971
415,942,971
416,943,971
417,942,970
418,941,967
419,942,967
420,944,971
421,944,971
422,945,973
423,946,969
424,943,969
425,942,968
426,946,970
427,946,971
428,947,969
429,947,967
430,942,968
431,943,968
432,945,969
433,946,969
434,949,969
435,946,967
436,945,965
437,942,965
438,944,969
439,946,969
440,946,967
441,947,966
442,943,961
443,941,961
444,941,963
445,944,966
446,945,962
447,943,960
448,941,960
449,940,957
450,940,958
451,942,959
452,941,955
453,939,954
454,940,951
455,937,950
456,938,953
457,938,952
458,940,950
459,938,946
460,934,945
461,933,944
462,934,946
463,937,947
464,935,946
465,934,944
466,933,942
467,930,940
468,932,943
469,933,942
470,934,942
471,933,944
472,930,943
473,929,946
474,932,947
475,934,951
476,935,953
477,936,955
478,937,953
479,936,958
480,942,965
481,945,969
482,950,970
483,951,972
484,952,971
485,951,971
486,956,975
487,959,979
488,961,982
489,960,981
490,958,981
491,958,983
492,960,985
493,962,987
494,964,987
495,964,985
496,960,985
497,960,985
498,961,987
499,963,990
